YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1961,357,FR,SARENNES,,2150.0,-2540.0,-390.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1962,357,FR,SARENNES,,1550.0,-2460.0,-910.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1963,357,FR,SARENNES,,1450.0,-1260.0,190.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1964,357,FR,SARENNES,,890.0,-2720.0,-1830.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1965,357,FR,SARENNES,,1030.0,-1000.0,30.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1966,357,FR,SARENNES,,2140.0,-1720.0,420.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1967,357,FR,SARENNES,,1630.0,-2040.0,-410.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1968,357,FR,SARENNES,,1130.0,-790.0,340.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1969,357,FR,SARENNES,,1590.0,-1950.0,-360.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1970,357,FR,SARENNES,,1820.0,-2230.0,-410.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1971,357,FR,SARENNES,,1220.0,-2320.0,-1100.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1972,357,FR,SARENNES,,1010.0,-1380.0,-370.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1973,357,FR,SARENNES,,950.0,-1820.0,-870.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1974,357,FR,SARENNES,,880.0,-2480.0,-1600.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1975,357,FR,SARENNES,0.83,1320.0,-1210.0,110.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr. Area from table SECTION.",RGI60-11.03756
1976,357,FR,SARENNES,,330.0,-2400.0,-2070.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1977,357,FR,SARENNES,,2780.0,-1790.0,990.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1978,357,FR,SARENNES,,2070.0,-1520.0,550.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1979,357,FR,SARENNES,,2260.0,-2370.0,-110.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1980,357,FR,SARENNES,,2250.0,-1930.0,320.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1981,357,FR,SARENNES,,1650.0,-1610.0,40.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1982,357,FR,SARENNES,,2030.0,-2130.0,-100.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1983,357,FR,SARENNES,,2850.0,-2920.0,-70.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1984,357,FR,SARENNES,,2230.0,-2270.0,-40.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1985,357,FR,SARENNES,,2070.0,-3280.0,-1210.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1986,357,FR,SARENNES,,1890.0,-3680.0,-1790.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1987,357,FR,SARENNES,,1720.0,-2640.0,-920.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1988,357,FR,SARENNES,,2200.0,-2890.0,-690.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1989,357,FR,SARENNES,,1360.0,-3950.0,-2590.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1990,357,FR,SARENNES,0.5,1580.0,-3720.0,-2140.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr. Area from table SECTION.",RGI60-11.03756
1991,357,FR,SARENNES,0.5,1810.0,-3170.0,-1360.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1992,357,FR,SARENNES,0.5,1360.0,-2670.0,-1310.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1993,357,FR,SARENNES,0.5,1750.0,-2950.0,-1200.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1994,357,FR,SARENNES,0.5,2150.0,-2780.0,-630.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1995,357,FR,SARENNES,0.5,2790.0,-2030.0,760.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1996,357,FR,SARENNES,0.5,1550.0,-1550.0,0.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1997,357,FR,SARENNES,0.5,1770.0,-2200.0,-430.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1998,357,FR,SARENNES,0.5,1470.0,-3810.0,-2340.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
1999,357,FR,SARENNES,0.5,1620.0,-2680.0,-1060.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr. Dyurgerov M. (2002) AREA 0.5, NET_BALANCE -1190. Net balance also reported as -1250.",RGI60-11.03756
2000,357,FR,SARENNES,0.5,2000.0,-3534.0,-1534.0,"Data from J.P. Michel, M. Gay, F. Valla. Bilan de Masse du Glacier de Sarennes, 54° saison 2001-2002, Société Hydrotechnique de France, section Glaciologie, Nivologie, mars 2003, Grenoble, France. Glacier de Sarennes Données CEMAGREF;for more informations please contact Emmanuel Thibert: emmanuel.thibert@cemagref.fr",RGI60-11.03756
2001,357,FR,SARENNES,,2420.0,-2030.0,390.0,,RGI60-11.03756
2002,357,FR,SARENNES,,1040.0,-3360.0,-2320.0,,RGI60-11.03756
2003,357,FR,SARENNES,,1850.0,-5030.0,-3140.0,,RGI60-11.03756
2004,357,FR,SARENNES,,1660.0,-4480.0,-2820.0,,RGI60-11.03756
2005,357,FR,SARENNES,,1210.0,-4470.0,-3260.0,,RGI60-11.03756
2006,357,FR,SARENNES,,1820.0,-4200.0,-2380.0,,RGI60-11.03756
2007,357,FR,SARENNES,,1240.0,-3760.0,-2520.0,,RGI60-11.03756
2008,357,FR,SARENNES,,1700.0,-4040.0,-2340.0,,RGI60-11.03756
2009,357,FR,SARENNES,,1130.0,-5030.0,-3900.0,,RGI60-11.03756
2010,357,FR,SARENNES,,1730.0,-3260.0,-1530.0,,RGI60-11.03756
2011,357,FR,SARENNES,,1076.0,-5229.0,-4153.0,,RGI60-11.03756
2012,357,FR,SARENNES,,1650.0,-4340.0,-2690.0,,RGI60-11.03756
2013,357,FR,SARENNES,,1980.0,-3350.0,-1370.0,,RGI60-11.03756
2014,357,FR,SARENNES,,1410.0,-3320.0,-1910.0,,RGI60-11.03756
2015,357,FR,SARENNES,,877.0,-4297.0,-3420.0,,RGI60-11.03756
2016,357,FR,SARENNES,,1720.0,-3230.0,-1510.0,,RGI60-11.03756
2017,357,FR,SARENNES,,1240.0,-4240.0,-3001.0,,RGI60-11.03756
2018,357,FR,SARENNES,,2480.0,-4440.0,-1960.0,,RGI60-11.03756
2019,357,FR,SARENNES,,,,-3140.0,,RGI60-11.03756
2020,357,FR,SARENNES,,,,-100.0,preliminary value.,RGI60-11.03756
