YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2005,395,CH,SCHWARZBERG,5.34438,1068.0,-1892.0,-824.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2006,395,CH,SCHWARZBERG,5.335,1003.0,-2416.0,-1413.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2007,395,CH,SCHWARZBERG,5.32437,1237.0,-1713.0,-476.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2008,395,CH,SCHWARZBERG,5.3075,999.0,-1736.0,-737.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2009,395,CH,SCHWARZBERG,5.30813,1722.0,-2075.0,-353.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2010,395,CH,SCHWARZBERG,5.25563,1267.0,-2158.0,-891.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2011,395,CH,SCHWARZBERG,5.21375,577.0,-1601.0,-1024.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2012,395,CH,SCHWARZBERG,5.1675,1534.0,-2738.0,-1204.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2013,395,CH,SCHWARZBERG,5.1675,1767.0,-1649.0,118.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2014,395,CH,SCHWARZBERG,5.1675,1789.0,-1798.0,-9.0, Bs calculated from reported Bw and Ba.,RGI50-11.02762
2015,395,CH,SCHWARZBERG,0.8374999,,,-1331.0,,RGI50-11.02762
2016,395,CH,SCHWARZBERG,5.12063,,,-164.0,,RGI50-11.02762
2017,395,CH,SCHWARZBERG,5.10187,986.0,-2754.0,-1768.0,,RGI50-11.02762
2018,395,CH,SCHWARZBERG,5.10187,1778.0,-2681.0,-903.0,,RGI50-11.02762
2019,395,CH,SCHWARZBERG,4.89063,,,-776.0,,RGI50-11.02762
