YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2003,573,AT,STUBACHER SONNBLICK K.,1.402,,,-2870.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2004,573,AT,STUBACHER SONNBLICK K.,1.407,,,-7.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2005,573,AT,STUBACHER SONNBLICK K.,1.393,,,-323.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2006,573,AT,STUBACHER SONNBLICK K.,1.352,,,-621.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2007,573,AT,STUBACHER SONNBLICK K.,1.304,,,-2175.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2008,573,AT,STUBACHER SONNBLICK K.,1.278,,,-777.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2009,573,AT,STUBACHER SONNBLICK K.,1.252,,,-254.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2010,573,AT,STUBACHER SONNBLICK K.,1.194,,,-792.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2011,573,AT,STUBACHER SONNBLICK K.,1.108,,,-2311.0,Ablation area much smaller than the years before as the lowest part is disconnected with the main glacier and not longer considered in the mass balance study. ,RGI50-11.00080
2012,573,AT,STUBACHER SONNBLICK K.,0.996,,,-1369.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2013,573,AT,STUBACHER SONNBLICK K.,0.996,,,60.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2014,573,AT,STUBACHER SONNBLICK K.,0.991,,,274.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2015,573,AT,STUBACHER SONNBLICK K.,0.934,,,-2734.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2016,573,AT,STUBACHER SONNBLICK K.,0.9049999,,,-828.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
2017,573,AT,STUBACHER SONNBLICK K.,,,,-1850.0,"Slupetzky: ""ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.""",RGI50-11.00080
